time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
2,1533,103.47,211.33,11,image-05,sub-17,1-column,-,-,21.73,10.87
1,1542,114.54,200.93,10,image-05,sub-17,1-column,-,-,23.07,23.07
3,1543,91.32,198.81,5,image-05,sub-17,1-column,-,-,23.32,7.77
3,1545,154.99,221.74,4,image-05,sub-17,1-column,S2,Formula,83.93,27.98
3,1557,106.9,179.33,18,image-05,sub-17,1-column,-,-,25.96,8.65
7,1558,131.18,178.03,5,image-05,sub-17,1-column,-,-,24.31,3.47
3,1560,144.51,228.94,6,image-05,sub-17,1-column,-,-,87.63,29.21
4,1564,65.69,242.88,20,image-05,sub-17,1-column,-,-,25.5,6.38
7,1571,96.98,183.92,5,image-05,sub-17,1-column,-,-,51.72,7.39
3,1577,101.13,94.5,8,image-05,sub-17,1-column,-,-,54.86,18.29
5,1584,82.98,113.16,6,image-05,sub-17,1-column,-,-,28.58,5.72
3,1585,103.52,113.87,8,image-05,sub-17,1-column,-,-,20.55,6.85
5,1589,136.82,128.23,4,image-05,sub-17,1-column,-,-,33.46,6.69
15,1596,113.51,154.17,6,image-05,sub-17,1-column,-,-,32.78,2.19
1,1602,122.87,170.02,14,image-06,sub-17,1-column,S3,Aknowledgement,26.53,26.53
3,1609,88.22,41.46,5,image-06,sub-17,1-column,S3,Aknowledgement,55.16,18.39
4,1612,103.85,78.49,7,image-06,sub-17,1-column,S3,Aknowledgement,21.27,5.32
6,1617,118.23,37.04,15,image-06,sub-17,1-column,S3,Aknowledgement,39.68,6.61
3,1624,47.06,43.61,11,image-06,sub-17,1-column,S3,Aknowledgement,56.92,18.97
3,1640,87.28,45.94,7,image-06,sub-17,1-column,S3,Aknowledgement,32.72,10.91
2,1641,45.35,48.09,19,image-06,sub-17,1-column,S3,Aknowledgement,41.99,21.0
3,1653,75.8,52.95,6,image-06,sub-17,1-column,S3,Aknowledgement,39.07,13.02
2,1654,42.79,54.38,6,image-06,sub-17,1-column,S3,Aknowledgement,33.04,16.52
3,1672,158.76,49.43,8,image-06,sub-17,1-column,S3,Aknowledgement,21.02,7.01
2,1676,65.34,57.69,6,image-06,sub-17,1-column,S3,Aknowledgement,51.21,25.61
4,1677,40.95,57.04,10,image-06,sub-17,1-column,S3,Aknowledgement,24.4,6.1
7,1688,40.47,62.78,9,image-06,sub-17,1-column,S3,Aknowledgement,56.2,8.03
3,1699,81.45,68.64,6,image-06,sub-17,1-column,S3,Aknowledgement,27.37,9.12
3,1700,43.36,68.17,14,image-06,sub-17,1-column,S3,Aknowledgement,38.09,12.7
4,1701,70.64,70.92,10,image-06,sub-17,1-column,S3,Aknowledgement,27.42,6.86
2,1704,104.68,92.2,5,image-06,sub-17,1-column,S2,Formula,23.82,11.91
3,1710,109.79,75.72,6,image-06,sub-17,1-column,S3,Aknowledgement,29.24,9.75
3,1711,36.78,74.16,10,image-06,sub-17,1-column,S3,Aknowledgement,73.03,24.34
6,1712,158.55,94.26,9,image-06,sub-17,1-column,S3,Aknowledgement,123.42,20.57
5,1716,34.92,71.43,9,image-06,sub-17,1-column,S3,Aknowledgement,31.85,6.37
6,1778,45.53,118.44,5,image-06,sub-17,1-column,S3,Aknowledgement,45.28,7.55
2,1797,38.3,123.83,10,image-06,sub-17,1-column,S3,Aknowledgement,60.74,30.37
3,1800,50.35,119.92,9,image-06,sub-17,1-column,S3,Aknowledgement,25.2,8.4
4,1810,68.98,151.94,8,image-06,sub-17,1-column,S3,Aknowledgement,33.98,8.49
7,1824,113.39,143.03,7,image-06,sub-17,1-column,S3,Aknowledgement,65.44,9.35
3,1842,37.41,153.85,15,image-06,sub-17,1-column,S3,Aknowledgement,52.17,17.39
2,1857,38.68,155.79,16,image-06,sub-17,1-column,S3,Aknowledgement,48.06,24.03
3,1858,61.78,156.45,13,image-06,sub-17,1-column,S3,Aknowledgement,23.11,7.7
3,1891,133.9,109.05,10,image-06,sub-17,1-column,S3,Aknowledgement,77.06,25.69
2,1897,59.03,169.03,6,image-06,sub-17,1-column,S3,Aknowledgement,64.69,32.34
3,1898,38.92,168.31,6,image-06,sub-17,1-column,S3,Aknowledgement,20.12,6.71
2,1908,42.72,175.91,13,image-06,sub-17,1-column,S3,Aknowledgement,39.81,19.91
3,1919,39.33,180.27,9,image-06,sub-17,1-column,S3,Aknowledgement,52.46,17.49
3,1931,38.76,184.33,11,image-06,sub-17,1-column,S3,Aknowledgement,54.89,18.3
3,1945,57.96,176.03,5,image-06,sub-17,1-column,S3,Aknowledgement,52.05,17.35
3,1947,72.3,192.6,9,image-06,sub-17,1-column,S3,Aknowledgement,23.85,7.95
3,1956,55.06,198.72,14,image-06,sub-17,1-column,S3,Aknowledgement,41.57,13.86
4,1975,163.6,199.94,9,image-06,sub-17,1-column,S3,Aknowledgement,130.75,32.69
6,1991,173.44,202.39,5,image-06,sub-17,1-column,S3,Aknowledgement,132.82,22.14
6,2001,72.65,212.78,7,image-06,sub-17,1-column,S3,Aknowledgement,20.69,3.45
5,2003,65.21,224.63,11,image-06,sub-17,1-column,S3,Aknowledgement,20.4,4.08
2,2013,38.21,226.64,4,image-06,sub-17,1-column,S3,Aknowledgement,109.72,54.86
2,2019,142.05,229.34,7,image-06,sub-17,1-column,S3,Aknowledgement,40.29,20.14
2,2023,97.44,42.9,5,image-06,sub-17,1-column,S2,Body,135.07,67.53
6,2024,100.59,66.72,4,image-06,sub-17,1-column,S3,Aknowledgement,24.03,4.0
8,2031,73.56,74.78,5,image-06,sub-17,1-column,S3,Aknowledgement,144.04,18.0
44,2033,130.22,76.78,11,image-07,sub-17,1-column,S3,References,102.99,2.34
2,2035,48.89,116.66,10,image-07,sub-17,1-column,-,-,49.16,24.58
5,2036,62.23,173.88,11,image-07,sub-17,1-column,-,-,58.75,11.75
2,2038,60.71,132.34,7,image-07,sub-17,1-column,-,-,45.37,22.68
7,2040,117.36,96.17,11,image-07,sub-17,1-column,-,-,73.85,10.55
10,2043,96.36,149.89,6,image-07,sub-17,1-column,-,-,70.47,7.05
8,2045,56.36,171.27,14,image-07,sub-17,1-column,-,-,31.96,4.0
7,54,83.03,124.67,16,image-09,sub-11,2-column,S1,Introduction,33.65,4.81
2,120,82.7,162.04,6,image-09,sub-11,2-column,S1,Abstract,64.9,32.45
2,135,21.29,174.67,7,image-09,sub-11,2-column,S1,Introduction,26.87,13.44
6,275,123.8,106.09,12,image-09,sub-11,2-column,S1,Introduction,57.45,9.58
3,279,160.78,113.22,5,image-09,sub-11,2-column,S1,Introduction,58.52,19.51
12,311,131.89,114.55,5,image-09,sub-11,2-column,S1,Introduction,30.12,2.51
8,322,181.29,98.24,4,image-09,sub-11,2-column,S1,Introduction,43.41,5.43
3,328,129.55,127.74,8,image-09,sub-11,2-column,S1,Introduction,21.83,7.28
9,349,169.7,141.96,5,image-09,sub-11,2-column,S1,Introduction,43.11,4.79
2,351,171.13,141.13,5,image-09,sub-11,2-column,S1,Introduction,68.03,34.02
7,360,135.53,124.93,11,image-09,sub-11,2-column,S1,Introduction,28.38,4.05
2,392,174.47,146.51,6,image-09,sub-11,2-column,S1,Introduction,67.49,33.74
3,436,111.75,174.86,6,image-09,sub-11,2-column,S1,Introduction,41.22,13.74
2,440,144.03,181.86,4,image-09,sub-11,2-column,S1,Introduction,20.71,10.36
5,462,177.44,199.78,13,image-09,sub-11,2-column,S1,Introduction,67.56,13.51
2,474,131.87,207.26,6,image-09,sub-11,2-column,S1,Introduction,23.58,11.79
12,491,157.38,162.93,14,image-09,sub-11,2-column,S1,Introduction,78.59,6.55
7,493,163.53,244.38,5,image-09,sub-11,2-column,S1,Introduction,75.51,10.79
3,542,135.52,255.83,8,image-09,sub-11,2-column,S1,Introduction,22.27,7.42
4,544,145.46,253.85,5,image-09,sub-11,2-column,S1,Introduction,26.15,6.54
3,554,85.98,240.07,4,image-09,sub-11,2-column,S1,Introduction,79.23,26.41
6,555,141.86,239.05,6,image-09,sub-11,2-column,S1,Introduction,55.89,9.31
3,557,138.09,266.11,4,image-09,sub-11,2-column,S1,Introduction,31.38,10.46
3,561,131.14,266.77,4,image-09,sub-11,2-column,S1,Introduction,29.67,9.89
5,572,126.5,279.37,8,image-09,sub-11,2-column,S1,Introduction,28.45,5.69
61,574,94.07,152.73,6,image-10,sub-11,2-column,-,-,139.82,2.29
2,575,114.31,138.71,4,image-10,sub-11,2-column,-,-,24.62,12.31
5,588,11.65,70.44,7,image-10,sub-11,2-column,-,-,65.97,13.19
4,594,62.93,64.8,13,image-10,sub-11,2-column,-,-,29.15,7.29
6,599,78.29,64.69,9,image-10,sub-11,2-column,-,-,64.08,10.68
3,630,92.17,71.11,6,image-10,sub-11,2-column,-,-,72.85,24.28
2,632,19.23,81.44,6,image-10,sub-11,2-column,-,-,73.02,36.51
2,721,28.01,104.39,6,image-10,sub-11,2-column,-,-,22.81,11.4
3,732,87.27,112.01,11,image-10,sub-11,2-column,-,-,70.76,23.59
2,743,34.75,124.48,4,image-10,sub-11,2-column,-,-,42.98,21.49
3,745,80.16,120.04,10,image-10,sub-11,2-column,-,-,61.14,20.38
4,748,44.01,122.25,9,image-10,sub-11,2-column,-,-,20.04,5.01
7,757,76.03,123.98,11,image-10,sub-11,2-column,-,-,31.86,4.55
2,773,31.6,126.87,4,image-10,sub-11,2-column,-,-,21.88,10.94
8,810,55.83,164.77,13,image-10,sub-11,2-column,-,-,32.37,4.05
3,815,86.83,145.79,10,image-10,sub-11,2-column,-,-,66.47,22.16
4,828,88.41,169.1,12,image-10,sub-11,2-column,-,-,64.94,16.23
3,857,74.9,178.54,7,image-10,sub-11,2-column,-,-,58.53,19.51
8,861,59.54,180.44,21,image-10,sub-11,2-column,-,-,38.62,4.83
3,914,55.99,223.71,8,image-10,sub-11,2-column,-,-,28.43,9.48
4,916,35.74,243.68,6,image-10,sub-11,2-column,-,-,25.36,6.34
7,919,81.73,235.7,20,image-10,sub-11,2-column,-,-,40.52,5.79
2,922,60.47,241.53,6,image-10,sub-11,2-column,-,-,20.59,10.29
6,925,59.4,255.86,19,image-10,sub-11,2-column,-,-,20.74,3.46
6,937,81.81,240.09,16,image-10,sub-11,2-column,-,-,46.42,7.74
2,939,28.62,275.62,4,image-10,sub-11,2-column,-,-,26.55,13.28
3,945,35.51,252.38,8,image-10,sub-11,2-column,-,-,25.69,8.56
3,947,45.14,262.91,6,image-10,sub-11,2-column,-,-,23.64,7.88
3,972,35.13,251.5,6,image-10,sub-11,2-column,-,-,37.38,12.46
2,978,26.95,277.65,6,image-10,sub-11,2-column,-,-,66.33,33.16
4,981,65.97,245.9,4,image-10,sub-11,2-column,-,-,61.32,15.33
4,985,80.22,245.05,11,image-10,sub-11,2-column,-,-,47.74,11.94
3,990,82.55,284.09,4,image-10,sub-11,2-column,-,-,56.01,18.67
3,1003,52.26,249.79,8,image-10,sub-11,2-column,-,-,38.03,12.68
3,1005,87.14,290.35,10,image-10,sub-11,2-column,-,-,68.11,22.7
3,1007,106.84,136.91,4,image-10,sub-11,2-column,S2,Body,151.67,50.56
3,1009,76.76,147.81,4,image-10,sub-11,2-column,-,-,26.85,8.95
5,1010,70.43,80.19,8,image-10,sub-11,2-column,-,-,67.92,13.58
4,1011,94.2,57.41,4,image-10,sub-11,2-column,-,-,32.92,8.23
3,1022,120.82,141.56,4,image-10,sub-11,2-column,-,-,57.95,19.32
8,1024,135.25,100.22,5,image-10,sub-11,2-column,-,-,81.11,10.14
6,1037,121.9,99.03,8,image-10,sub-11,2-column,-,-,20.01,3.34
2,1048,92.45,225.74,4,image-10,sub-11,2-column,-,-,72.28,36.14
2,1050,104.65,155.93,4,image-10,sub-11,2-column,-,-,80.56,40.28
10,1056,92.2,155.91,15,image-10,sub-11,2-column,-,-,24.07,2.41
38,1060,58.96,170.51,8,image-10,sub-11,2-column,-,-,22.82,0.6
3,1065,82.45,175.02,4,image-10,sub-11,2-column,-,-,20.89,6.96
19,1081,118.0,208.46,10,image-10,sub-11,2-column,-,-,37.56,1.98
8,1087,74.23,218.13,23,image-10,sub-11,2-column,-,-,54.44,6.8
9,1092,140.88,145.41,24,image-10,sub-11,2-column,-,-,21.84,2.43
4,1107,150.96,173.51,13,image-10,sub-11,2-column,-,-,30.41,7.6
3,1112,179.33,161.52,10,image-10,sub-11,2-column,-,-,64.02,21.34
11,1177,113.33,190.37,30,image-10,sub-11,2-column,-,-,71.65,6.51
5,1185,124.09,211.43,4,image-10,sub-11,2-column,-,-,48.64,9.73
3,1244,89.73,232.32,7,image-10,sub-11,2-column,-,-,63.13,21.04
6,1245,139.07,224.77,6,image-10,sub-11,2-column,-,-,49.91,8.32
5,1282,133.06,251.1,5,image-10,sub-11,2-column,-,-,24.11,4.82
2,1289,133.27,252.15,4,image-10,sub-11,2-column,S2,Body,25.04,12.52
3,1290,109.23,255.19,9,image-10,sub-11,2-column,-,-,24.23,8.08
4,1291,140.96,261.0,7,image-10,sub-11,2-column,-,-,32.26,8.06
8,1324,178.07,280.7,10,image-10,sub-11,2-column,-,-,22.88,2.86
2,1326,82.67,145.27,4,image-11,sub-11,2-column,-,-,52.28,26.14
5,1340,62.42,82.36,6,image-11,sub-11,2-column,-,-,23.42,4.68
7,1359,42.74,66.65,11,image-11,sub-11,2-column,-,-,41.25,5.89
2,1385,41.73,31.69,4,image-11,sub-11,2-column,-,-,42.64,21.32
2,1388,41.18,80.23,6,image-11,sub-11,2-column,-,-,58.44,29.22
3,1461,95.17,132.57,8,image-11,sub-11,2-column,-,-,72.61,24.2
3,1466,83.11,132.77,5,image-11,sub-11,2-column,-,-,61.46,20.49
3,1493,66.16,78.01,5,image-11,sub-11,2-column,-,-,22.55,7.52
2,1494,64.7,123.82,4,image-11,sub-11,2-column,-,-,45.83,22.91
10,1511,65.15,187.69,25,image-11,sub-11,2-column,-,-,24.85,2.49
10,1515,64.31,200.17,29,image-11,sub-11,2-column,-,-,26.82,2.68
8,1533,63.29,240.64,12,image-11,sub-11,2-column,-,-,29.33,3.67
7,1545,59.85,247.08,20,image-11,sub-11,2-column,-,-,32.56,4.65
5,1554,53.74,267.55,10,image-11,sub-11,2-column,-,-,28.58,5.72
12,1565,172.65,95.73,24,image-11,sub-11,2-column,-,-,59.79,4.98
13,1569,150.76,112.4,6,image-11,sub-11,2-column,-,-,22.96,1.77
32,1573,158.39,116.53,11,image-11,sub-11,2-column,-,-,34.66,1.08
35,1575,168.83,116.69,10,image-11,sub-11,2-column,-,-,29.15,0.83
22,1580,151.31,132.84,4,image-11,sub-11,2-column,-,-,37.3,1.7
4,1655,177.91,196.36,9,image-11,sub-11,2-column,-,-,68.92,17.23
7,1682,132.07,204.3,20,image-11,sub-11,2-column,-,-,20.39,2.91
5,1698,180.78,211.7,12,image-11,sub-11,2-column,-,-,74.12,14.82
5,1756,173.63,249.59,16,image-11,sub-11,2-column,-,-,52.52,10.5
4,1770,178.95,249.19,10,image-11,sub-11,2-column,-,-,68.28,17.07
3,1773,131.42,254.23,7,image-11,sub-11,2-column,-,-,20.2,6.73
185,1806,110.57,159.63,11,image-12,sub-11,2-column,S3,References,121.49,0.66
16,1811,156.97,204.25,7,image-12,sub-11,2-column,S3,References,42.06,2.63
15,1815,128.85,217.01,15,image-12,sub-11,2-column,S3,References,36.29,2.42
6,1819,58.12,71.46,6,image-12,sub-11,2-column,S3,References,159.41,26.57
6,1820,82.69,67.44,7,image-12,sub-11,2-column,S3,References,24.9,4.15
6,1826,65.02,66.49,6,image-12,sub-11,2-column,S3,References,29.07,4.84
-10043,1,65.1,27.97,15,image-09,sub-15,2-column,S1,Introduction,76.1,-0.01
3,3,110.63,36.93,5,image-09,sub-15,2-column,S1,Introduction,56.54,18.85
3,5,135.77,36.02,7,image-09,sub-15,2-column,S1,Introduction,55.82,18.61
4,8,149.05,54.36,4,image-09,sub-15,2-column,S1,Introduction,89.0,22.25
4,37,90.11,98.55,9,image-09,sub-15,2-column,S1,Introduction,66.15,16.54
7,77,85.68,126.17,18,image-09,sub-15,2-column,S1,Introduction,28.48,4.07
2,105,62.54,133.99,4,image-09,sub-15,2-column,S1,Introduction,40.12,20.06
4,164,52.29,178.69,10,image-09,sub-15,2-column,S1,Introduction,25.34,6.33
4,174,29.07,254.54,6,image-09,sub-15,2-column,S1,Introduction,56.15,14.04
3,176,30.19,201.05,5,image-09,sub-15,2-column,S1,Introduction,49.8,16.6
5,178,47.55,203.68,13,image-09,sub-15,2-column,S1,Introduction,22.75,4.55
3,194,83.55,206.59,8,image-09,sub-15,2-column,S1,Introduction,58.42,19.47
5,247,108.32,101.99,6,image-09,sub-15,2-column,S1,Introduction,27.9,5.58
2,319,177.16,123.02,4,image-09,sub-15,2-column,S1,Introduction,65.92,32.96
2,367,165.66,145.65,5,image-09,sub-15,2-column,S1,Introduction,48.68,24.34
4,407,119.27,174.83,7,image-09,sub-15,2-column,S1,Introduction,84.48,21.12
2,408,143.98,179.21,6,image-09,sub-15,2-column,S1,Introduction,25.1,12.55
4,520,178.15,239.05,9,image-09,sub-15,2-column,S1,Introduction,64.15,16.04
2,551,110.29,169.03,6,image-09,sub-15,2-column,S1,Introduction,70.69,35.34
106,553,57.36,16.25,4,image-10,sub-15,2-column,-,-,76.0,0.72
8,572,25.81,50.78,22,image-10,sub-15,2-column,-,-,65.75,8.22
2,574,42.43,38.53,6,image-10,sub-15,2-column,-,-,21.61,10.8
4,588,68.88,43.14,6,image-10,sub-15,2-column,-,-,25.27,6.32
9,594,26.65,47.42,12,image-10,sub-15,2-column,-,-,47.75,5.31
3,597,54.8,44.59,8,image-10,sub-15,2-column,-,-,27.21,9.07
3,602,21.4,49.99,7,image-10,sub-15,2-column,-,-,69.43,23.14
2,613,90.68,51.44,4,image-10,sub-15,2-column,-,-,69.8,34.9
2,622,82.32,57.82,5,image-10,sub-15,2-column,-,-,59.55,29.77
8,634,46.35,62.67,22,image-10,sub-15,2-column,-,-,24.5,3.06
5,706,92.55,92.51,15,image-10,sub-15,2-column,-,-,72.1,14.42
3,735,23.04,111.43,6,image-10,sub-15,2-column,-,-,29.45,9.82
3,875,48.7,185.97,9,image-10,sub-15,2-column,-,-,24.49,8.16
4,899,93.33,260.25,6,image-10,sub-15,2-column,-,-,63.33,15.83
5,901,71.97,174.3,6,image-10,sub-15,2-column,-,-,88.28,17.66
2,902,89.54,191.56,5,image-10,sub-15,2-column,-,-,24.63,12.31
5,904,66.28,180.85,10,image-10,sub-15,2-column,-,-,22.13,4.43
2,905,101.16,187.69,4,image-10,sub-15,2-column,-,-,35.54,17.77
2,911,32.56,214.01,7,image-10,sub-15,2-column,-,-,30.68,15.34
6,917,35.66,232.72,16,image-10,sub-15,2-column,-,-,23.49,3.91
5,928,94.7,257.84,12,image-10,sub-15,2-column,-,-,67.2,13.44
6,958,111.13,70.83,7,image-10,sub-15,2-column,-,-,51.81,8.63
4,993,116.24,65.54,11,image-10,sub-15,2-column,S2,Body,28.81,7.2
5,994,179.94,66.64,14,image-10,sub-15,2-column,-,-,63.71,12.74
8,1054,137.75,108.74,21,image-10,sub-15,2-column,-,-,32.41,4.05
4,1068,115.31,85.3,12,image-10,sub-15,2-column,-,-,24.83,6.21
4,1069,163.81,93.34,8,image-10,sub-15,2-column,-,-,49.16,12.29
5,1078,158.93,126.13,8,image-10,sub-15,2-column,-,-,31.13,6.23
2,1190,178.72,184.88,4,image-10,sub-15,2-column,-,-,64.1,32.05
5,1292,182.31,232.96,14,image-10,sub-15,2-column,-,-,66.11,13.22
4,1344,116.57,273.33,9,image-10,sub-15,2-column,-,-,33.65,8.41
3,1345,148.61,169.19,4,image-10,sub-15,2-column,-,-,108.96,36.32
3,1349,104.53,152.25,6,image-11,sub-15,2-column,-,-,23.69,7.9
6,1385,89.54,32.94,10,image-11,sub-15,2-column,-,-,57.92,9.65
4,1391,60.27,31.46,9,image-11,sub-15,2-column,-,-,24.23,6.06
5,1398,85.33,27.98,12,image-11,sub-15,2-column,-,-,74.53,14.91
5,1400,95.03,33.1,13,image-11,sub-15,2-column,-,-,58.49,11.7
4,1402,94.48,33.45,11,image-11,sub-15,2-column,-,-,75.71,18.93
3,1412,84.23,32.69,5,image-11,sub-15,2-column,-,-,20.68,6.89
2,1493,81.59,105.91,5,image-11,sub-15,2-column,-,-,60.36,30.18
3,1514,44.19,115.23,8,image-11,sub-15,2-column,-,-,20.5,6.83
3,1523,84.27,117.19,7,image-11,sub-15,2-column,-,-,58.19,19.4
6,1546,43.73,125.45,15,image-11,sub-15,2-column,-,-,33.05,5.51
2,1553,51.2,151.21,6,image-11,sub-15,2-column,S2,Formula,24.12,12.06
2,1556,63.17,144.57,5,image-11,sub-15,2-column,-,-,23.34,11.67
3,1573,62.76,172.93,9,image-11,sub-15,2-column,-,-,25.69,8.56
4,1589,56.75,218.84,9,image-11,sub-15,2-column,-,-,21.52,5.38
4,1590,49.06,193.28,5,image-11,sub-15,2-column,-,-,26.69,6.67
7,1591,60.38,219.79,16,image-11,sub-15,2-column,-,-,28.83,4.12
2,1593,39.15,230.99,5,image-11,sub-15,2-column,-,-,22.04,11.02
5,1594,56.76,257.48,15,image-11,sub-15,2-column,-,-,31.81,6.36
4,1596,92.67,260.78,7,image-11,sub-15,2-column,-,-,78.0,19.5
6,1631,138.05,57.26,8,image-11,sub-15,2-column,-,-,24.46,4.08
3,1637,118.52,64.33,9,image-11,sub-15,2-column,-,-,22.94,7.65
2,1685,173.31,87.73,5,image-11,sub-15,2-column,-,-,52.53,26.27
7,1746,131.33,119.69,17,image-11,sub-15,2-column,-,-,22.29,3.18
3,1751,120.34,109.85,7,image-11,sub-15,2-column,-,-,20.7,6.9
4,1802,187.66,153.71,7,image-11,sub-15,2-column,-,-,73.66,18.41
3,1833,185.07,180.55,9,image-11,sub-15,2-column,-,-,71.79,23.93
5,1854,185.83,190.89,15,image-11,sub-15,2-column,-,-,72.17,14.43
7,1865,134.19,194.73,15,image-11,sub-15,2-column,-,-,21.35,3.05
7,1886,139.19,207.57,20,image-11,sub-15,2-column,-,-,20.53,2.93
4,1899,156.76,211.87,9,image-11,sub-15,2-column,-,-,23.13,5.78
4,1925,186.03,226.78,7,image-11,sub-15,2-column,-,-,63.86,15.96
81,2004,119.29,66.51,5,image-12,sub-15,2-column,S3,References,81.82,1.01
2,2005,99.04,74.64,7,image-12,sub-15,2-column,S3,References,21.82,10.91
5,2006,57.59,11.55,6,image-12,sub-15,2-column,S3,References,75.49,15.1
6,2011,78.26,10.17,4,image-12,sub-15,2-column,S3,References,29.16,4.86
2,2013,35.44,32.1,5,image-12,sub-15,2-column,S3,References,21.19,10.6
2,2023,44.08,73.81,5,image-12,sub-15,2-column,S3,References,32.92,16.46
1,2030,67.11,118.9,7,image-12,sub-15,2-column,S3,References,44.13,44.13
3,2034,47.01,167.66,6,image-12,sub-15,2-column,S3,References,22.47,7.49
3,2038,103.07,156.62,7,image-12,sub-15,2-column,S3,References,38.62,12.87
5,2040,77.88,55.75,4,image-12,sub-15,2-column,S3,References,89.21,17.84
4,2042,124.04,116.93,6,image-12,sub-15,2-column,S3,References,85.92,21.48
-7636,1,114.06,115.35,9,image-01,sub-16,1-column,S1,Introduction,28.04,-0.0
9,4,125.98,110.36,12,image-01,sub-16,1-column,S1,Introduction,32.91,3.66
7,13,97.77,135.32,7,image-01,sub-16,1-column,S1,Introduction,33.03,4.72
16,17,119.23,139.29,6,image-01,sub-16,1-column,S1,Introduction,46.15,2.88
7,25,92.57,154.89,8,image-01,sub-16,1-column,S1,Introduction,31.77,4.54
3,42,53.13,170.8,9,image-01,sub-16,1-column,S1,Introduction,108.32,36.11
5,43,81.75,157.11,4,image-01,sub-16,1-column,S1,Introduction,31.73,6.35
9,77,118.52,193.92,19,image-01,sub-16,1-column,S1,Introduction,23.11,2.57
3,89,160.1,201.17,5,image-01,sub-16,1-column,S1,Introduction,106.84,35.61
10,93,144.36,203.03,9,image-01,sub-16,1-column,S1,Introduction,32.17,3.22
39,95,127.95,203.85,9,image-01,sub-16,1-column,S1,Introduction,85.18,2.18
13,99,86.24,206.31,6,image-01,sub-16,1-column,S1,Introduction,37.19,2.86
6,103,78.28,212.67,15,image-01,sub-16,1-column,S1,Introduction,23.07,3.85
8,120,85.45,203.55,5,image-01,sub-16,1-column,S1,Introduction,52.0,6.5
8,133,120.66,236.4,9,image-01,sub-16,1-column,S1,Introduction,24.63,3.08
5,136,56.82,207.55,4,image-01,sub-16,1-column,S1,Introduction,66.61,13.32
20,137,118.89,261.73,5,image-01,sub-16,1-column,S1,Introduction,82.39,4.12
10,139,99.35,280.38,11,image-01,sub-16,1-column,S1,Introduction,27.38,2.74
9,142,60.19,183.2,8,image-01,sub-16,1-column,S1,Introduction,61.13,6.79
19,152,75.87,107.66,5,image-02,sub-16,1-column,S2,Body,68.81,3.62
9,154,57.03,115.05,8,image-02,sub-16,1-column,S2,Body,27.93,3.1
3,156,76.44,109.32,6,image-02,sub-16,1-column,S2,Body,40.68,13.56
7,160,84.78,103.37,6,image-02,sub-16,1-column,S2,Body,39.63,5.66
9,165,90.05,106.0,7,image-02,sub-16,1-column,S2,Body,45.81,5.09
9,169,90.77,96.38,8,image-02,sub-16,1-column,S2,Body,61.08,6.79
4,173,59.19,111.48,10,image-02,sub-16,1-column,S2,Body,35.05,8.76
16,177,119.19,85.79,9,image-02,sub-16,1-column,S2,Body,105.96,6.62
3,179,90.6,88.69,7,image-02,sub-16,1-column,S2,Body,21.67,7.22
5,188,99.88,91.64,5,image-02,sub-16,1-column,S2,Body,24.02,4.8
6,219,77.3,130.19,11,image-02,sub-16,1-column,S2,Body,25.2,4.2
6,232,55.92,25.99,5,image-02,sub-16,1-column,S2,Body,113.71,18.95
5,262,73.61,178.96,13,image-02,sub-16,1-column,S2,Body,21.65,4.33
5,272,160.33,179.74,12,image-02,sub-16,1-column,S2,Body,105.21,21.04
8,301,141.16,180.15,20,image-02,sub-16,1-column,S2,Body,28.55,3.57
7,325,136.68,196.24,21,image-02,sub-16,1-column,S2,Body,21.44,3.06
3,354,88.36,217.19,9,image-02,sub-16,1-column,S2,Body,24.32,8.11
2,368,51.1,224.8,5,image-02,sub-16,1-column,S2,Body,21.7,10.85
2,369,73.09,222.39,6,image-02,sub-16,1-column,S2,Body,22.12,11.06
7,389,159.07,223.57,13,image-02,sub-16,1-column,S2,Body,102.98,14.71
4,402,77.81,237.99,10,image-02,sub-16,1-column,S2,Body,21.39,5.35
2,413,80.26,200.74,4,image-02,sub-16,1-column,S2,Body,50.83,25.41
2,414,101.28,202.69,4,image-02,sub-16,1-column,S2,Body,21.11,10.55
624,417,113.38,216.72,6,image-03,sub-16,1-column,-,-,94.83,0.15
9,419,127.55,214.7,16,image-03,sub-16,1-column,-,-,23.92,2.66
16,441,83.88,197.32,12,image-03,sub-16,1-column,-,-,80.27,5.02
3,456,137.59,194.32,8,image-03,sub-16,1-column,-,-,63.11,21.04
9,459,75.4,207.82,8,image-03,sub-16,1-column,-,-,20.07,2.23
5,464,98.92,207.82,14,image-03,sub-16,1-column,-,-,20.26,4.05
3,480,58.72,219.94,9,image-03,sub-16,1-column,-,-,63.58,21.19
2,499,122.54,93.03,5,image-03,sub-16,1-column,-,-,123.73,61.87
4,500,68.94,228.52,6,image-03,sub-16,1-column,-,-,145.71,36.43
18,529,104.02,180.59,5,image-04,sub-16,1-column,-,-,52.13,2.9
8,556,137.01,178.51,8,image-04,sub-16,1-column,-,-,89.09,11.14
7,558,80.84,182.91,6,image-04,sub-16,1-column,-,-,29.56,4.22
6,572,31.51,121.58,8,image-04,sub-16,1-column,-,-,102.52,17.09
5,577,101.21,112.55,13,image-04,sub-16,1-column,-,-,24.11,4.82
6,579,118.56,109.71,10,image-04,sub-16,1-column,-,-,31.35,5.23
