time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
44,161,79.24,173.39,26,image-04,sub-6,1-column,-,-,18.94,0.43
29,168,62.27,119.73,29,image-04,sub-6,1-column,-,-,0.99,0.03
6,174,61.2,126.45,7,image-04,sub-6,1-column,-,-,7.3,1.22
13,175,72.85,126.58,10,image-04,sub-6,1-column,-,-,11.65,0.9
17,182,70.2,134.2,16,image-04,sub-6,1-column,-,-,9.13,0.54
9,190,67.7,137.62,7,image-04,sub-6,1-column,-,-,11.38,1.26
16,200,83.0,185.64,15,image-04,sub-6,1-column,-,-,11.02,0.69
16,207,148.7,193.23,15,image-04,sub-6,1-column,-,-,13.21,0.83
5,214,72.6,190.22,4,image-04,sub-6,1-column,-,-,1.39,0.28
13,226,80.49,197.82,12,image-04,sub-6,1-column,-,-,10.08,0.78
22,229,95.98,199.92,21,image-04,sub-6,1-column,-,-,15.76,0.72
14,232,76.33,201.67,13,image-04,sub-6,1-column,-,-,13.1,0.94
16,233,83.92,201.88,15,image-04,sub-6,1-column,-,-,7.59,0.47
31,239,84.97,219.8,6,image-05,sub-6,1-column,-,-,10.99,0.35
12,241,93.02,237.02,11,image-05,sub-6,1-column,-,-,10.83,0.9
8,245,90.36,235.09,7,image-05,sub-6,1-column,-,-,10.11,1.26
23,250,87.37,242.18,20,image-06,sub-6,1-column,S3,Aknowledgement,15.24,0.66
8,255,60.88,245.83,4,image-06,sub-6,1-column,S3,Aknowledgement,7.21,0.9
6,267,88.27,259.21,5,image-06,sub-6,1-column,S3,Aknowledgement,9.93,1.66
18,274,77.08,262.46,4,image-06,sub-6,1-column,S3,Aknowledgement,15.47,0.86
8,281,113.99,262.01,4,image-06,sub-6,1-column,S3,Aknowledgement,7.38,0.92
44,289,81.13,267.31,11,image-06,sub-6,1-column,S3,Aknowledgement,17.81,0.4
5,295,83.06,240.38,5,image-06,sub-6,1-column,S3,Aknowledgement,13.35,2.67
6,303,63.11,244.17,4,image-06,sub-6,1-column,S3,Aknowledgement,14.11,2.35
18,309,54.87,239.71,10,image-07,sub-6,1-column,-,-,7.4,0.41
9,319,87.72,98.91,8,image-01,sub-6,1-column,S1,Introduction,14.54,1.62
38,324,124.09,103.58,4,image-01,sub-6,1-column,S1,Introduction,7.18,0.19
23,326,83.97,109.83,4,image-01,sub-6,1-column,S1,Abstract,14.91,0.65
33,333,89.86,111.36,12,image-01,sub-6,1-column,S1,Introduction,19.87,0.6
5,337,106.66,202.38,18,image-01,sub-6,1-column,S1,Introduction,2.36,0.47
15,338,102.71,196.06,4,image-01,sub-6,1-column,S1,Introduction,7.45,0.5
29,339,120.13,191.57,14,image-01,sub-6,1-column,S1,Introduction,17.99,0.62
25,341,118.33,197.68,15,image-01,sub-6,1-column,S1,Introduction,3.9,0.16
10,342,113.42,200.01,24,image-01,sub-6,1-column,S1,Introduction,5.43,0.54
14,343,121.54,199.06,9,image-01,sub-6,1-column,S1,Introduction,8.18,0.58
15,2,65.65,47.37,39,image-09,sub-9,1-column,S1,Introduction,9.54,0.64
5,6,145.47,56.59,13,image-09,sub-9,1-column,S1,Introduction,13.48,2.7
2,9,139.75,57.02,6,image-09,sub-9,1-column,S1,Introduction,6.92,3.46
6,13,159.02,57.16,20,image-09,sub-9,1-column,S1,Introduction,11.29,1.88
9,15,156.81,56.5,25,image-09,sub-9,1-column,S1,Introduction,12.11,1.35
4,18,52.91,72.04,11,image-09,sub-9,1-column,S1,Introduction,12.55,3.14
6,21,44.62,79.3,15,image-09,sub-9,1-column,S1,Introduction,12.23,2.04
6,28,38.35,86.74,16,image-09,sub-9,1-column,S1,Introduction,10.09,1.68
8,35,34.02,92.98,23,image-09,sub-9,1-column,S1,Introduction,5.89,0.74
6,42,31.86,98.2,16,image-09,sub-9,1-column,S1,Introduction,8.41,1.4
8,43,40.3,97.81,24,image-09,sub-9,1-column,S1,Introduction,8.45,1.06
7,48,71.09,95.97,21,image-09,sub-9,1-column,S1,Introduction,13.96,1.99
8,52,38.31,99.22,25,image-09,sub-9,1-column,S1,Introduction,10.79,1.35
5,59,29.9,101.77,14,image-09,sub-9,1-column,S1,Introduction,0.64,0.13
3,62,30.05,100.41,7,image-09,sub-9,1-column,S1,Introduction,4.8,1.6
7,74,29.36,107.55,20,image-09,sub-9,1-column,S1,Introduction,10.59,1.51
6,75,43.25,107.36,17,image-09,sub-9,1-column,S1,Introduction,13.89,2.31
3,78,59.46,107.16,9,image-09,sub-9,1-column,S1,Introduction,8.96,2.99
5,83,30.07,112.76,15,image-09,sub-9,1-column,S1,Introduction,1.47,0.29
9,84,36.47,112.24,24,image-09,sub-9,1-column,S1,Introduction,6.42,0.71
5,91,34.12,119.31,14,image-09,sub-9,1-column,S1,Introduction,7.48,1.5
5,98,30.38,120.84,13,image-09,sub-9,1-column,S1,Introduction,8.88,1.78
3,99,35.55,122.33,5,image-09,sub-9,1-column,S1,Introduction,5.38,1.79
7,107,25.43,125.19,20,image-09,sub-9,1-column,S1,Introduction,6.64,0.95
9,108,39.26,124.51,26,image-09,sub-9,1-column,S1,Introduction,13.85,1.54
5,115,25.44,129.95,14,image-09,sub-9,1-column,S1,Introduction,7.85,1.57
8,116,32.26,129.89,23,image-09,sub-9,1-column,S1,Introduction,6.82,0.85
5,121,32.53,129.97,15,image-09,sub-9,1-column,S1,Introduction,17.7,3.54
3,122,30.83,129.38,6,image-09,sub-9,1-column,S1,Introduction,1.8,0.6
4,123,17.88,130.75,11,image-09,sub-9,1-column,S1,Introduction,13.02,3.25
6,124,34.11,130.44,19,image-09,sub-9,1-column,S1,Introduction,16.23,2.71
5,130,47.06,133.73,15,image-09,sub-9,1-column,S1,Introduction,18.65,3.73
6,135,38.58,138.63,17,image-09,sub-9,1-column,S1,Introduction,8.72,1.45
5,142,23.3,141.74,16,image-09,sub-9,1-column,S1,Introduction,2.25,0.45
5,143,31.85,143.15,14,image-09,sub-9,1-column,S1,Introduction,8.67,1.73
4,152,39.76,147.77,11,image-09,sub-9,1-column,S1,Introduction,10.58,2.65
5,156,45.66,146.78,14,image-09,sub-9,1-column,S1,Introduction,19.2,3.84
2,157,41.78,146.72,7,image-09,sub-9,1-column,S1,Introduction,3.88,1.94
7,158,54.83,147.6,18,image-09,sub-9,1-column,S1,Introduction,13.08,1.87
2,161,30.9,150.62,5,image-09,sub-9,1-column,S1,Introduction,11.06,5.53
8,162,39.6,150.96,22,image-09,sub-9,1-column,S1,Introduction,8.71,1.09
4,168,37.64,152.8,11,image-09,sub-9,1-column,S1,Introduction,9.79,2.45
7,176,45.37,162.13,20,image-09,sub-9,1-column,S1,Introduction,13.32,1.9
4,180,69.48,161.66,10,image-09,sub-9,1-column,S1,Introduction,6.01,1.5
4,183,53.73,164.23,11,image-09,sub-9,1-column,S1,Introduction,8.99,2.25
2,187,83.83,163.17,6,image-09,sub-9,1-column,S1,Introduction,13.9,6.95
3,189,80.82,162.87,7,image-09,sub-9,1-column,S1,Introduction,9.65,3.22
3,191,32.5,166.18,6,image-09,sub-9,1-column,S1,Introduction,8.79,2.93
5,200,26.27,175.54,14,image-09,sub-9,1-column,S1,Introduction,6.0,1.2
4,201,33.59,174.4,11,image-09,sub-9,1-column,S1,Introduction,7.41,1.85
3,206,29.8,187.27,7,image-09,sub-9,1-column,S1,Introduction,7.31,2.44
5,207,37.08,183.31,15,image-09,sub-9,1-column,S1,Introduction,8.29,1.66
2,210,45.3,187.43,7,image-09,sub-9,1-column,S1,Introduction,16.03,8.02
3,217,21.88,193.23,8,image-09,sub-9,1-column,S1,Introduction,7.61,2.54
10,218,30.23,193.93,28,image-09,sub-9,1-column,S1,Introduction,8.38,0.84
3,223,64.73,192.92,10,image-09,sub-9,1-column,S1,Introduction,9.22,3.07
5,227,28.1,200.85,14,image-09,sub-9,1-column,S1,Introduction,10.56,2.11
4,228,37.38,201.43,11,image-09,sub-9,1-column,S1,Introduction,9.3,2.33
5,235,26.27,205.61,14,image-09,sub-9,1-column,S1,Introduction,14.11,2.82
2,236,35.85,204.28,5,image-09,sub-9,1-column,S1,Introduction,9.67,4.83
6,240,49.65,203.47,15,image-09,sub-9,1-column,S1,Introduction,5.01,0.83
7,245,43.5,205.98,19,image-09,sub-9,1-column,S1,Introduction,14.43,2.06
6,246,62.12,205.64,16,image-09,sub-9,1-column,S1,Introduction,18.62,3.1
3,252,37.19,206.79,7,image-09,sub-9,1-column,S1,Introduction,5.53,1.84
4,259,36.32,217.22,11,image-09,sub-9,1-column,S1,Introduction,5.99,1.5
5,266,37.19,220.64,14,image-09,sub-9,1-column,S1,Introduction,11.86,2.37
3,269,64.49,223.32,8,image-09,sub-9,1-column,S1,Introduction,10.4,3.47
3,291,128.85,90.3,9,image-09,sub-9,1-column,S1,Introduction,14.96,4.99
3,294,144.21,87.28,8,image-09,sub-9,1-column,S1,Introduction,7.37,2.46
1,299,125.14,89.32,4,image-09,sub-9,1-column,S1,Introduction,3.64,3.64
5,305,174.09,98.16,14,image-09,sub-9,1-column,S1,Introduction,13.62,2.72
5,307,177.37,97.02,13,image-09,sub-9,1-column,S1,Introduction,15.49,3.1
8,310,121.49,97.51,24,image-09,sub-9,1-column,S1,Introduction,7.81,0.98
5,311,114.76,94.43,13,image-09,sub-9,1-column,S1,Introduction,7.4,1.48
4,315,177.49,93.98,8,image-09,sub-9,1-column,S1,Introduction,12.63,3.16
7,318,124.24,94.05,20,image-09,sub-9,1-column,S1,Introduction,5.47,0.78
9,325,124.23,98.56,26,image-09,sub-9,1-column,S1,Introduction,4.72,0.52
7,331,127.4,101.95,18,image-09,sub-9,1-column,S1,Introduction,9.81,1.4
5,338,117.62,103.11,15,image-09,sub-9,1-column,S1,Introduction,8.38,1.68
7,339,127.22,106.41,18,image-09,sub-9,1-column,S1,Introduction,10.15,1.45
11,345,124.62,111.85,33,image-09,sub-9,1-column,S1,Introduction,9.25,0.84
9,346,138.12,116.52,25,image-09,sub-9,1-column,S1,Introduction,14.28,1.59
6,348,147.21,119.2,17,image-09,sub-9,1-column,S1,Introduction,17.78,2.96
14,353,117.44,110.35,43,image-09,sub-9,1-column,S1,Introduction,5.89,0.42
7,354,130.46,110.71,19,image-09,sub-9,1-column,S1,Introduction,13.02,1.86
4,362,127.88,116.29,12,image-09,sub-9,1-column,S1,Introduction,7.29,1.82
2,368,116.26,120.13,6,image-09,sub-9,1-column,S1,Introduction,7.83,3.92
7,373,118.75,125.72,21,image-09,sub-9,1-column,S1,Introduction,8.56,1.22
2,374,125.98,128.0,6,image-09,sub-9,1-column,S1,Introduction,7.58,3.79
5,380,129.09,131.98,14,image-09,sub-9,1-column,S1,Introduction,9.54,1.91
9,387,119.46,136.76,25,image-09,sub-9,1-column,S1,Introduction,11.6,1.29
6,388,128.66,137.52,17,image-09,sub-9,1-column,S1,Introduction,9.23,1.54
6,394,118.02,137.86,17,image-09,sub-9,1-column,S1,Introduction,9.14,1.52
2,395,123.71,133.27,5,image-09,sub-9,1-column,S1,Introduction,7.31,3.65
8,397,125.61,137.92,22,image-09,sub-9,1-column,S1,Introduction,11.1,1.39
4,400,140.7,139.22,12,image-09,sub-9,1-column,S1,Introduction,9.11,2.28
9,406,123.04,142.19,27,image-09,sub-9,1-column,S1,Introduction,12.05,1.34
7,407,129.03,148.14,13,image-09,sub-9,1-column,S1,Introduction,8.44,1.21
6,410,119.74,145.4,16,image-09,sub-9,1-column,S1,Introduction,4.69,0.78
8,411,135.32,145.57,23,image-09,sub-9,1-column,S1,Introduction,15.58,1.95
9,417,121.57,151.29,26,image-09,sub-9,1-column,S1,Introduction,10.86,1.21
7,418,128.27,149.35,18,image-09,sub-9,1-column,S1,Introduction,6.98,1.0
3,427,136.71,155.2,8,image-09,sub-9,1-column,S1,Introduction,19.4,6.47
9,433,124.17,159.04,19,image-09,sub-9,1-column,S1,Introduction,1.55,0.17
4,440,160.42,173.08,12,image-09,sub-9,1-column,S1,Introduction,13.6,3.4
4,443,117.32,180.17,9,image-09,sub-9,1-column,S1,Introduction,9.64,2.41
1,444,130.15,176.37,4,image-09,sub-9,1-column,S1,Introduction,13.38,13.38
7,448,126.89,179.88,18,image-09,sub-9,1-column,S1,Introduction,4.3,0.61
5,451,137.27,180.59,12,image-09,sub-9,1-column,S1,Introduction,17.56,3.51
12,457,137.25,191.96,34,image-09,sub-9,1-column,S1,Introduction,16.73,1.39
5,461,160.7,194.31,15,image-09,sub-9,1-column,S1,Introduction,9.37,1.87
3,465,123.08,193.97,9,image-09,sub-9,1-column,S1,Introduction,6.53,2.18
6,466,132.62,194.08,16,image-09,sub-9,1-column,S1,Introduction,9.54,1.59
6,473,123.48,199.52,16,image-09,sub-9,1-column,S1,Introduction,17.87,2.98
3,474,131.94,199.51,7,image-09,sub-9,1-column,S1,Introduction,8.46,2.82
10,483,141.79,211.11,28,image-09,sub-9,1-column,S1,Introduction,15.62,1.56
3,488,128.75,211.11,7,image-09,sub-9,1-column,S1,Introduction,8.07,2.69
11,489,133.28,209.78,31,image-09,sub-9,1-column,S1,Introduction,4.72,0.43
4,491,143.06,216.5,12,image-09,sub-9,1-column,S1,Introduction,10.63,2.66
1,497,189.04,208.41,4,image-09,sub-9,1-column,S1,Introduction,7.65,7.65
4,499,122.16,211.65,10,image-09,sub-9,1-column,S1,Introduction,16.82,4.21
5,500,132.03,210.72,14,image-09,sub-9,1-column,S1,Introduction,9.91,1.98
6,507,123.72,218.44,17,image-09,sub-9,1-column,S1,Introduction,13.4,2.23
6,508,133.72,219.11,17,image-09,sub-9,1-column,S1,Introduction,10.02,1.67
4,511,135.96,220.52,6,image-09,sub-9,1-column,S1,Introduction,10.87,2.72
4,514,131.79,221.99,13,image-09,sub-9,1-column,S1,Introduction,13.49,3.37
6,515,146.44,223.63,15,image-09,sub-9,1-column,S1,Introduction,14.74,2.46
18,521,119.84,224.95,54,image-09,sub-9,1-column,S1,Introduction,11.2,0.62
2,522,119.01,225.08,4,image-09,sub-9,1-column,S1,Introduction,0.84,0.42
3,523,127.46,225.23,7,image-09,sub-9,1-column,S1,Introduction,8.45,2.82
3,530,123.59,231.95,10,image-09,sub-9,1-column,S1,Introduction,11.48,3.83
5,531,138.13,232.36,14,image-09,sub-9,1-column,S1,Introduction,14.55,2.91
13,537,125.17,234.78,37,image-09,sub-9,1-column,S1,Introduction,12.55,0.97
6,538,140.0,236.77,17,image-09,sub-9,1-column,S1,Introduction,14.96,2.49
6,544,122.8,238.37,17,image-09,sub-9,1-column,S1,Introduction,9.71,1.62
5,545,137.43,239.6,13,image-09,sub-9,1-column,S1,Introduction,14.68,2.94
10,552,125.0,244.65,29,image-09,sub-9,1-column,S1,Introduction,9.65,0.97
3,553,133.66,244.24,9,image-09,sub-9,1-column,S1,Introduction,8.67,2.89
4,560,130.27,246.16,7,image-09,sub-9,1-column,S1,Introduction,5.21,1.3
2,566,171.05,248.21,5,image-09,sub-9,1-column,S1,Introduction,10.35,5.17
5,567,160.21,249.77,14,image-09,sub-9,1-column,S1,Introduction,10.95,2.19
6,570,136.27,255.46,15,image-09,sub-9,1-column,S1,Introduction,11.59,1.93
4,576,139.24,264.08,11,image-09,sub-9,1-column,S1,Introduction,16.13,4.03
4,578,138.86,282.07,8,image-09,sub-9,1-column,S1,Introduction,18.17,4.54
3,583,56.63,25.96,9,image-10,sub-9,1-column,-,-,13.98,4.66
3,585,33.44,28.83,8,image-10,sub-9,1-column,-,-,14.99,5.0
6,588,29.13,35.82,15,image-10,sub-9,1-column,-,-,11.38,1.9
1,589,39.54,34.4,4,image-10,sub-9,1-column,-,-,10.51,10.51
2,594,32.88,27.77,5,image-10,sub-9,1-column,-,-,14.89,7.45
2,598,79.22,39.2,7,image-10,sub-9,1-column,-,-,17.13,8.56
2,600,22.91,38.9,6,image-10,sub-9,1-column,-,-,7.27,3.63
6,603,49.46,38.24,17,image-10,sub-9,1-column,-,-,8.14,1.36
6,609,37.28,40.44,18,image-10,sub-9,1-column,-,-,9.6,1.6
5,610,43.16,36.95,10,image-10,sub-9,1-column,-,-,6.84,1.37
4,617,24.16,41.32,10,image-10,sub-9,1-column,-,-,9.15,2.29
2,618,23.69,39.87,6,image-10,sub-9,1-column,-,-,1.52,0.76
3,619,31.34,38.8,9,image-10,sub-9,1-column,-,-,7.72,2.57
4,628,27.12,42.89,10,image-10,sub-9,1-column,-,-,13.56,3.39
3,629,26.98,40.76,9,image-10,sub-9,1-column,-,-,2.13,0.71
7,630,36.24,42.43,20,image-10,sub-9,1-column,-,-,9.41,1.34
4,638,23.1,45.45,11,image-10,sub-9,1-column,-,-,2.71,0.68
6,646,22.89,47.23,15,image-10,sub-9,1-column,-,-,17.26,2.88
3,647,35.54,47.78,8,image-10,sub-9,1-column,-,-,12.66,4.22
4,653,64.18,46.07,10,image-10,sub-9,1-column,-,-,12.21,3.05
7,657,23.31,50.78,18,image-10,sub-9,1-column,-,-,15.95,2.28
2,658,23.01,50.94,7,image-10,sub-9,1-column,-,-,0.34,0.17
18,659,33.4,55.24,52,image-10,sub-9,1-column,-,-,11.24,0.62
3,669,30.68,52.14,8,image-10,sub-9,1-column,-,-,8.18,2.73
5,677,26.8,57.37,13,image-10,sub-9,1-column,-,-,15.54,3.11
4,678,41.59,57.73,10,image-10,sub-9,1-column,-,-,14.79,3.7
4,683,63.19,55.99,12,image-10,sub-9,1-column,-,-,6.99,1.75
5,690,26.44,62.92,16,image-10,sub-9,1-column,-,-,13.18,2.64
3,691,34.66,70.84,6,image-10,sub-9,1-column,-,-,11.41,3.8
3,697,26.12,54.79,10,image-10,sub-9,1-column,-,-,16.79,5.6
4,698,35.95,55.65,9,image-10,sub-9,1-column,-,-,9.87,2.47
4,700,19.92,53.28,12,image-10,sub-9,1-column,-,-,4.36,1.09
2,704,31.31,55.06,7,image-10,sub-9,1-column,-,-,8.39,4.2
5,710,30.3,59.15,12,image-10,sub-9,1-column,-,-,5.7,1.14
5,718,21.18,62.25,14,image-10,sub-9,1-column,-,-,12.94,2.59
4,719,35.73,61.58,8,image-10,sub-9,1-column,-,-,14.57,3.64
6,722,26.63,68.77,16,image-10,sub-9,1-column,-,-,13.31,2.22
6,723,39.62,68.36,17,image-10,sub-9,1-column,-,-,13.0,2.17
2,729,27.95,72.76,5,image-10,sub-9,1-column,S2,Body,5.9,2.95
2,737,15.04,75.51,5,image-10,sub-9,1-column,-,-,6.76,3.38
6,738,29.39,74.41,15,image-10,sub-9,1-column,-,-,14.39,2.4
4,743,76.29,77.06,11,image-10,sub-9,1-column,-,-,11.51,2.88
2,746,27.31,81.57,4,image-10,sub-9,1-column,-,-,9.54,4.77
8,754,39.52,86.51,21,image-10,sub-9,1-column,-,-,16.16,2.02
9,759,22.67,89.03,26,image-10,sub-9,1-column,-,-,16.35,1.82
4,760,31.86,88.09,11,image-10,sub-9,1-column,-,-,9.24,2.31
5,768,23.86,97.86,13,image-10,sub-9,1-column,-,-,2.74,0.55
3,772,60.13,98.04,10,image-10,sub-9,1-column,-,-,18.29,6.1
3,774,70.38,93.51,7,image-10,sub-9,1-column,-,-,13.85,4.62
3,777,30.89,97.82,6,image-10,sub-9,1-column,-,-,12.84,4.28
8,786,26.7,106.36,18,image-10,sub-9,1-column,-,-,4.9,0.61
2,793,54.88,104.99,7,image-10,sub-9,1-column,-,-,6.21,3.1
6,794,70.89,106.87,15,image-10,sub-9,1-column,-,-,16.12,2.69
6,797,20.49,111.23,16,image-10,sub-9,1-column,-,-,13.14,2.19
3,798,31.94,111.8,10,image-10,sub-9,1-column,-,-,11.46,3.82
6,807,35.15,117.54,17,image-10,sub-9,1-column,-,-,11.18,1.86
3,814,31.08,120.14,8,image-10,sub-9,1-column,-,-,8.21,2.74
3,819,25.88,126.79,8,image-10,sub-9,1-column,-,-,7.63,2.54
6,820,35.84,124.63,16,image-10,sub-9,1-column,-,-,10.19,1.7
5,825,37.0,130.29,12,image-10,sub-9,1-column,-,-,13.66,2.73
9,832,24.01,137.64,25,image-10,sub-9,1-column,-,-,11.44,1.27
8,833,39.98,138.95,23,image-10,sub-9,1-column,-,-,16.02,2.0
5,840,22.96,144.18,13,image-10,sub-9,1-column,-,-,7.77,1.55
4,841,34.9,143.08,11,image-10,sub-9,1-column,-,-,11.99,3.0
3,847,39.27,150.34,9,image-10,sub-9,1-column,-,-,7.42,2.47
3,850,61.49,151.85,8,image-10,sub-9,1-column,-,-,11.18,3.73
9,855,45.52,155.28,26,image-10,sub-9,1-column,-,-,14.39,1.6
4,861,30.17,135.6,10,image-10,sub-9,1-column,-,-,17.64,4.41
4,862,43.77,137.46,10,image-10,sub-9,1-column,-,-,13.73,3.43
11,866,25.15,141.95,32,image-10,sub-9,1-column,-,-,5.59,0.51
11,867,36.52,141.64,31,image-10,sub-9,1-column,-,-,11.37,1.03
6,873,24.08,145.94,16,image-10,sub-9,1-column,-,-,16.28,2.71
3,874,32.45,148.53,7,image-10,sub-9,1-column,-,-,8.76,2.92
5,889,29.94,152.84,14,image-10,sub-9,1-column,-,-,16.62,3.32
2,890,46.24,154.18,5,image-10,sub-9,1-column,-,-,16.35,8.18
2,893,62.72,150.35,6,image-10,sub-9,1-column,-,-,6.48,3.24
2,896,55.75,151.6,6,image-10,sub-9,1-column,-,-,10.87,5.43
2,898,28.0,156.93,5,image-10,sub-9,1-column,-,-,8.0,4.0
3,902,20.82,159.99,8,image-10,sub-9,1-column,-,-,12.8,4.27
6,908,40.32,161.29,17,image-10,sub-9,1-column,-,-,13.99,2.33
5,914,31.33,166.83,10,image-10,sub-9,1-column,-,-,5.58,1.12
3,921,40.3,170.37,8,image-10,sub-9,1-column,-,-,12.37,4.12
8,928,34.65,174.68,21,image-10,sub-9,1-column,-,-,10.99,1.37
5,935,20.87,178.59,14,image-10,sub-9,1-column,-,-,8.1,1.62
7,936,31.19,183.19,13,image-10,sub-9,1-column,-,-,11.3,1.61
4,939,28.24,188.19,12,image-10,sub-9,1-column,-,-,15.69,3.92
3,944,28.52,190.66,6,image-10,sub-9,1-column,-,-,18.07,6.02
4,947,61.33,220.13,11,image-10,sub-9,1-column,-,-,8.33,2.08
3,951,82.46,207.48,10,image-10,sub-9,1-column,-,-,4.93,1.64
3,953,31.19,192.1,8,image-10,sub-9,1-column,-,-,5.46,1.82
4,954,40.26,192.24,10,image-10,sub-9,1-column,-,-,9.07,2.27
2,961,26.77,237.43,4,image-10,sub-9,1-column,-,-,3.87,1.94
2,962,35.68,238.45,6,image-10,sub-9,1-column,-,-,8.97,4.49
5,969,25.37,246.12,15,image-10,sub-9,1-column,-,-,12.35,2.47
1,972,47.96,213.34,4,image-10,sub-9,1-column,-,-,7.43,7.43
3,974,26.17,244.31,6,image-10,sub-9,1-column,-,-,10.04,3.35
4,981,51.34,250.15,11,image-10,sub-9,1-column,-,-,13.7,3.42
3,985,71.83,255.15,9,image-10,sub-9,1-column,-,-,11.43,3.81
5,988,29.36,258.12,14,image-10,sub-9,1-column,-,-,15.39,3.08
2,991,45.42,273.36,4,image-10,sub-9,1-column,-,-,13.67,6.83
5,998,38.43,202.96,8,image-10,sub-9,1-column,-,-,4.93,0.99
3,1002,131.19,5.8,8,image-10,sub-9,1-column,-,-,11.51,3.84
5,1003,147.26,4.72,12,image-10,sub-9,1-column,-,-,16.11,3.22
3,1008,133.77,16.25,4,image-10,sub-9,1-column,S2,Body,8.92,2.97
10,1012,146.5,16.0,25,image-10,sub-9,1-column,-,-,3.46,0.35
4,1020,145.42,36.66,12,image-10,sub-9,1-column,-,-,13.51,3.38
1,1025,146.48,22.81,4,image-10,sub-9,1-column,-,-,1.19,1.19
4,1030,113.45,26.03,10,image-10,sub-9,1-column,-,-,12.78,3.19
3,1031,133.05,24.79,9,image-10,sub-9,1-column,-,-,19.64,6.55
5,1037,116.98,25.62,13,image-10,sub-9,1-column,-,-,12.33,2.47
3,1038,126.26,21.49,8,image-10,sub-9,1-column,-,-,10.16,3.39
5,1044,172.89,25.49,16,image-10,sub-9,1-column,-,-,16.75,3.35
5,1047,136.23,29.63,13,image-10,sub-9,1-column,-,-,17.69,3.54
2,1049,121.48,48.26,5,image-10,sub-9,1-column,-,-,8.83,4.42
2,1050,126.79,36.38,4,image-10,sub-9,1-column,S2,Body,13.01,6.5
3,1056,148.46,31.59,8,image-10,sub-9,1-column,-,-,15.76,5.25
6,1060,162.74,45.98,12,image-10,sub-9,1-column,-,-,14.18,2.36
1,1061,172.36,44.61,4,image-10,sub-9,1-column,-,-,9.72,9.72
3,1064,132.55,38.48,6,image-10,sub-9,1-column,-,-,12.1,4.03
3,1071,111.3,47.88,10,image-10,sub-9,1-column,-,-,12.23,4.08
3,1072,120.82,44.61,7,image-10,sub-9,1-column,-,-,10.07,3.36
3,1079,128.74,46.08,8,image-10,sub-9,1-column,-,-,11.28,3.76
2,1084,148.47,52.35,6,image-10,sub-9,1-column,-,-,8.98,4.49
2,1086,115.74,62.23,6,image-10,sub-9,1-column,-,-,1.8,0.9
3,1089,124.69,48.75,8,image-10,sub-9,1-column,-,-,11.59,3.86
5,1097,151.36,81.99,12,image-10,sub-9,1-column,-,-,17.93,3.59
3,1098,156.19,95.48,9,image-10,sub-9,1-column,-,-,14.33,4.78
2,1102,135.2,80.81,4,image-10,sub-9,1-column,-,-,15.27,7.63
6,1103,126.12,79.24,18,image-10,sub-9,1-column,-,-,9.21,1.54
2,1104,138.52,79.08,6,image-10,sub-9,1-column,-,-,12.4,6.2
1,1108,157.47,101.78,4,image-10,sub-9,1-column,-,-,7.73,7.73
2,1112,142.97,86.98,5,image-10,sub-9,1-column,-,-,7.26,3.63
2,1113,124.53,89.11,4,image-10,sub-9,1-column,-,-,18.56,9.28
4,1114,122.47,81.88,6,image-10,sub-9,1-column,-,-,7.52,1.88
2,1118,164.73,87.75,6,image-10,sub-9,1-column,-,-,6.34,3.17
3,1120,143.14,78.8,8,image-10,sub-9,1-column,-,-,11.15,3.72
5,1121,134.15,78.04,14,image-10,sub-9,1-column,-,-,9.02,1.8
4,1122,152.21,80.89,11,image-10,sub-9,1-column,-,-,18.28,4.57
7,1125,181.39,84.79,20,image-10,sub-9,1-column,-,-,19.43,2.78
10,1128,153.62,84.3,30,image-10,sub-9,1-column,-,-,6.98,0.7
4,1130,161.75,100.4,9,image-10,sub-9,1-column,-,-,9.77,2.44
4,1132,145.24,94.43,9,image-10,sub-9,1-column,-,-,8.51,2.13
16,1133,146.94,101.89,47,image-10,sub-9,1-column,-,-,7.65,0.48
4,1137,138.95,117.49,10,image-10,sub-9,1-column,-,-,12.6,3.15
3,1143,133.47,121.81,8,image-10,sub-9,1-column,-,-,12.86,4.29
4,1151,137.29,126.92,9,image-10,sub-9,1-column,-,-,14.07,3.52
5,1159,123.49,130.13,14,image-10,sub-9,1-column,-,-,10.53,2.11
3,1160,134.18,131.03,6,image-10,sub-9,1-column,-,-,10.73,3.58
2,1167,123.81,133.6,5,image-10,sub-9,1-column,-,-,7.48,3.74
5,1168,142.67,133.26,13,image-10,sub-9,1-column,-,-,18.86,3.77
4,1173,120.29,141.35,9,image-10,sub-9,1-column,-,-,12.68,3.17
6,1176,156.31,138.21,18,image-10,sub-9,1-column,-,-,15.3,2.55
3,1180,143.19,144.84,7,image-10,sub-9,1-column,-,-,14.47,4.82
12,1189,129.29,153.51,34,image-10,sub-9,1-column,-,-,6.17,0.51
4,1191,129.0,143.83,10,image-10,sub-9,1-column,-,-,1.89,0.47
5,1194,143.54,148.82,15,image-10,sub-9,1-column,-,-,16.1,3.22
3,1198,167.06,149.0,8,image-10,sub-9,1-column,-,-,14.54,4.85
14,1202,179.45,149.91,41,image-10,sub-9,1-column,-,-,3.54,0.25
6,1205,129.32,149.04,16,image-10,sub-9,1-column,-,-,6.55,1.09
