fr_index,fr_dist,fr_time,fr_speed,cond,subject,section
580,1260.92,43,1.83,1-column,sub-8,S2
581,350.42,26,0.84,1-column,sub-8,S2
582,1474.97,99,0.93,1-column,sub-8,S2
583,256.97,14,1.15,1-column,sub-8,S2
584,376.57,57,0.41,1-column,sub-8,S2
585,754.94,28,1.69,1-column,sub-8,S2
586,1205.07,229,0.33,1-column,sub-8,S2
587,1775.02,179,0.62,1-column,sub-8,S2
588,244.24,9,1.7,1-column,sub-8,S2
589,203.26,24,0.53,1-column,sub-8,S2
590,181.31,12,0.94,1-column,sub-8,S2
591,750.29,40,1.17,1-column,sub-8,S2
592,292.31,12,1.52,1-column,sub-8,S2
593,130.25,27,0.3,1-column,sub-8,S2
594,693.39,5,8.67,1-column,sub-8,S2
595,798.55,74,0.67,1-column,sub-8,S2
596,936.21,80,0.73,1-column,sub-8,S2
597,435.41,9,3.02,1-column,sub-8,S2
598,236.7,74,0.2,1-column,sub-8,S2
599,49.49,11,0.28,1-column,sub-8,S2
600,77.45,16,0.3,1-column,sub-8,S2
601,274.64,17,1.01,1-column,sub-8,S2
602,1271.49,23,3.46,1-column,sub-8,S2
603,160.99,23,0.44,1-column,sub-8,S2
604,181.96,46,0.25,1-column,sub-8,-------------
605,822.46,5,10.28,1-column,sub-8,S2
606,1035.79,4,16.18,1-column,sub-8,S2
607,898.34,13,4.32,1-column,sub-8,S2
608,431.41,6,4.49,1-column,sub-8,S2
609,1597.37,125,0.8,1-column,sub-8,S2
610,386.84,39,0.62,1-column,sub-8,S2
611,1507.77,83,1.14,1-column,sub-8,S2
612,183.92,20,0.57,1-column,sub-8,S2
613,30.62,19,0.1,1-column,sub-8,S2
614,791.18,10,4.94,1-column,sub-8,S2
615,483.78,67,0.45,1-column,sub-8,S2
616,944.36,36,1.64,1-column,sub-8,S2
617,719.07,124,0.36,1-column,sub-8,S2
618,1202.29,116,0.65,1-column,sub-8,S2
619,770.84,102,0.47,1-column,sub-8,S2
620,249.48,5,3.12,1-column,sub-8,S2
621,219.9,68,0.2,1-column,sub-8,S2
622,345.96,17,1.27,1-column,sub-8,S2
623,776.27,173,0.28,1-column,sub-8,S2
624,221.3,26,0.53,1-column,sub-8,S2
625,417.19,5,5.21,1-column,sub-8,S2
626,976.09,24,2.54,1-column,sub-8,S2
627,1331.31,42,1.98,1-column,sub-8,S2
628,1958.37,131,0.93,1-column,sub-8,S2
629,740.77,22,2.1,1-column,sub-8,S2
630,865.23,126,0.43,1-column,sub-8,S2
631,694.34,4,10.85,1-column,sub-8,S2
632,1120.47,160,0.44,1-column,sub-8,S2
633,708.2,59,0.75,1-column,sub-8,S2
634,456.51,99,0.29,1-column,sub-8,S2
635,839.63,56,0.94,1-column,sub-8,S2
636,48.74,6,0.51,1-column,sub-8,S2
637,65.87,4,1.03,1-column,sub-8,S2
638,434.02,44,0.62,1-column,sub-8,S2
639,1837.06,67,1.71,1-column,sub-8,S2
640,1761.59,151,0.73,1-column,sub-8,S2
641,517.71,86,0.38,1-column,sub-8,S2
642,148.43,29,0.32,1-column,sub-8,S2
643,1002.95,44,1.42,1-column,sub-8,S2
644,206.12,64,0.2,1-column,sub-8,S2
645,157.61,23,0.43,1-column,sub-8,S2
646,89.98,15,0.37,1-column,sub-8,S2
647,914.1,63,0.91,1-column,sub-8,S2
648,1551.2,141,0.69,1-column,sub-8,S2
649,839.07,18,2.91,1-column,sub-8,S2
650,404.43,34,0.74,1-column,sub-8,S2
651,41.45,10,0.26,1-column,sub-8,S2
652,133.97,13,0.64,1-column,sub-8,S2
653,517.93,27,1.2,1-column,sub-8,S2
654,216.56,27,0.5,1-column,sub-8,S2
655,241.92,40,0.38,1-column,sub-8,S2
656,374.25,86,0.27,1-column,sub-8,S2
657,832.36,27,1.93,1-column,sub-8,S2
658,636.77,28,1.42,1-column,sub-8,S2
659,1362.6,134,0.64,1-column,sub-8,S2
660,823.35,137,0.38,1-column,sub-8,S2
661,179.6,36,0.31,1-column,sub-8,S2
662,201.51,20,0.63,1-column,sub-8,S2
663,343.42,15,1.43,1-column,sub-8,S2
664,174.18,4,2.72,1-column,sub-8,S2
665,368.22,31,0.74,1-column,sub-8,S2
666,1138.77,37,1.92,1-column,sub-8,S3
667,369.03,20,1.15,1-column,sub-8,S3
668,616.13,7,5.5,2-column,sub-4,S0
669,347.29,7,3.1,2-column,sub-4,S1
670,473.69,22,1.35,2-column,sub-4,S1
671,930.84,35,1.66,2-column,sub-4,S1
672,156.63,9,1.09,2-column,sub-4,S1
673,399.77,5,5.0,2-column,sub-4,S1
674,176.73,10,1.1,2-column,sub-4,S1
675,290.84,16,1.14,2-column,sub-4,S1
676,372.98,8,2.91,2-column,sub-4,S1
677,630.57,17,2.32,2-column,sub-4,S1
678,903.41,49,1.15,2-column,sub-4,S1
679,823.79,39,1.32,2-column,sub-4,S1
680,247.38,60,0.26,2-column,sub-4,S0
681,88.19,4,1.38,2-column,sub-4,S1
682,116.37,25,0.29,2-column,sub-4,S1
683,378.58,4,5.92,2-column,sub-4,S1
684,180.42,5,2.26,2-column,sub-4,S1
685,214.39,10,1.34,2-column,sub-4,S1
686,336.83,40,0.53,2-column,sub-4,S1
687,245.79,5,3.07,2-column,sub-4,S1
688,779.9,36,1.35,2-column,sub-4,S1
689,322.19,9,2.24,2-column,sub-4,S1
690,434.12,34,0.8,2-column,sub-4,S1
691,54.06,13,0.26,2-column,sub-4,S1
692,635.94,27,1.47,2-column,sub-4,S1
693,273.48,21,0.81,2-column,sub-4,S1
694,483.8,5,6.05,2-column,sub-4,S1
695,484.6,52,0.58,2-column,sub-4,S1
696,947.82,19,3.12,2-column,sub-4,S1
697,1389.54,46,1.89,2-column,sub-4,S1
698,1054.62,55,1.2,2-column,sub-4,S1
699,947.96,63,0.94,2-column,sub-4,S1
700,1129.81,96,0.74,2-column,sub-4,S1
701,973.17,25,2.43,2-column,sub-4,S1
702,173.49,8,1.36,2-column,sub-4,S1
703,462.52,4,7.23,2-column,sub-4,S1
704,68.79,4,1.07,2-column,sub-4,S1
705,911.71,29,1.96,2-column,sub-4,S1
706,939.44,35,1.68,2-column,sub-4,S1
707,831.83,23,2.26,2-column,sub-4,S2
708,195.62,14,0.87,2-column,sub-4,S2
709,520.51,61,0.53,2-column,sub-4,S2
710,797.11,28,1.78,2-column,sub-4,S2
711,824.7,40,1.29,2-column,sub-4,S2
712,658.16,30,1.37,2-column,sub-4,S2
713,938.07,46,1.27,2-column,sub-4,S2
714,997.74,67,0.93,2-column,sub-4,S2
715,381.5,29,0.82,2-column,sub-4,S2
716,804.62,23,2.19,2-column,sub-4,S2
717,1047.33,88,0.74,2-column,sub-4,S2
718,296.86,20,0.93,2-column,sub-4,S2
719,261.22,4,4.08,2-column,sub-4,S2
720,163.99,14,0.73,2-column,sub-4,S2
721,93.62,4,1.46,2-column,sub-4,S2
722,641.53,28,1.43,2-column,sub-4,S2
723,546.58,26,1.31,2-column,sub-4,S2
724,427.69,5,5.35,2-column,sub-4,S2
725,708.61,62,0.71,2-column,sub-4,S2
726,506.43,26,1.22,2-column,sub-4,S2
727,380.18,12,1.98,2-column,sub-4,S2
728,950.34,61,0.97,2-column,sub-4,S2
729,265.83,30,0.55,2-column,sub-4,S2
730,724.33,36,1.26,2-column,sub-4,S2
731,926.12,42,1.38,2-column,sub-4,S2
732,769.53,58,0.83,2-column,sub-4,S2
733,2289.66,16,8.94,2-column,sub-4,S2
734,773.84,13,3.72,2-column,sub-4,S2
735,620.3,14,2.77,2-column,sub-4,S2
736,795.97,14,3.55,2-column,sub-4,S2
737,1181.46,37,2.0,2-column,sub-4,S2
738,1224.41,87,0.88,2-column,sub-4,S2
739,1147.43,70,1.02,2-column,sub-4,S2
740,516.91,67,0.48,2-column,sub-4,S2
741,680.47,17,2.5,2-column,sub-4,S2
742,119.88,9,0.83,2-column,sub-4,S2
743,1653.32,29,3.56,2-column,sub-4,S2
744,498.33,5,6.23,2-column,sub-4,S2
745,918.72,8,7.18,2-column,sub-4,S2
746,950.24,25,2.38,2-column,sub-4,S2
747,505.82,10,3.16,2-column,sub-4,S2
748,24.71,5,0.31,2-column,sub-4,S2
749,1093.17,50,1.37,2-column,sub-4,S2
750,1315.01,37,2.22,2-column,sub-4,S2
751,676.23,46,0.92,2-column,sub-4,S2
752,489.93,19,1.61,2-column,sub-4,S2
753,49.49,4,0.77,2-column,sub-4,S2
754,452.04,19,1.49,2-column,sub-4,S2
755,414.19,36,0.72,2-column,sub-4,S2
756,759.04,30,1.58,2-column,sub-4,S2
757,82.5,13,0.4,2-column,sub-4,S2
758,1054.51,38,1.73,2-column,sub-4,S2
759,1335.69,74,1.13,2-column,sub-4,S2
760,14.66,5,0.18,2-column,sub-4,S2
761,1196.35,54,1.38,2-column,sub-4,S2
762,62.19,4,0.97,2-column,sub-4,S2
763,1285.1,34,2.36,2-column,sub-4,S2
764,494.55,63,0.49,2-column,sub-4,S2
765,176.81,14,0.79,2-column,sub-4,S2
766,1252.71,85,0.92,2-column,sub-4,S2
767,1249.86,71,1.1,2-column,sub-4,S2
768,1381.93,81,1.07,2-column,sub-4,S2
769,199.73,31,0.4,2-column,sub-4,S2
770,759.86,9,5.28,2-column,sub-4,S2
771,1003.78,43,1.46,2-column,sub-4,S2
772,265.54,12,1.38,2-column,sub-4,S2
773,49.37,15,0.21,2-column,sub-4,S2
774,374.28,23,1.02,2-column,sub-4,S2
775,182.25,13,0.88,2-column,sub-4,S2
776,340.12,8,2.66,2-column,sub-4,S2
777,781.03,73,0.67,2-column,sub-4,S2
778,233.56,18,0.81,2-column,sub-4,S2
779,270.49,31,0.55,2-column,sub-4,S2
780,564.69,15,2.35,2-column,sub-4,S2
781,1028.5,36,1.79,2-column,sub-4,S2
782,603.61,51,0.74,2-column,sub-4,S2
783,963.78,24,2.51,2-column,sub-4,S2
784,1343.97,25,3.36,2-column,sub-4,S2
785,1236.87,57,1.36,2-column,sub-4,S2
786,2135.97,58,2.3,2-column,sub-4,S2
787,179.51,14,0.8,2-column,sub-4,S2
788,363.04,10,2.27,2-column,sub-4,S2
789,128.55,8,1.0,2-column,sub-4,S2
790,504.02,10,3.15,2-column,sub-4,S2
791,572.07,15,2.38,2-column,sub-4,S2
792,1797.47,48,2.34,2-column,sub-4,S2
793,1254.85,90,0.87,2-column,sub-4,S2
794,1250.49,60,1.3,2-column,sub-4,S2
795,84.91,9,0.59,2-column,sub-4,S2
796,378.12,17,1.39,2-column,sub-4,S2
797,631.58,44,0.9,2-column,sub-4,S2
798,423.07,7,3.78,2-column,sub-4,S2
799,916.45,39,1.47,2-column,sub-4,S2
800,141.58,14,0.63,2-column,sub-4,S2
801,122.71,8,0.96,2-column,sub-4,S2
802,438.47,11,2.49,2-column,sub-4,S2
803,479.21,12,2.5,2-column,sub-4,S2
804,924.69,46,1.26,2-column,sub-4,S2
805,165.48,24,0.43,2-column,sub-4,S2
806,208.87,12,1.09,2-column,sub-4,S2
807,924.99,29,1.99,2-column,sub-4,S2
808,547.46,45,0.76,2-column,sub-4,S2
809,355.96,7,3.18,2-column,sub-4,S2
810,63.17,9,0.44,2-column,sub-4,S2
811,58.41,4,0.91,2-column,sub-4,S2
812,790.33,14,3.53,2-column,sub-4,S2
813,66.26,6,0.69,2-column,sub-4,S2
814,756.21,56,0.84,2-column,sub-4,S2
815,702.31,9,4.88,2-column,sub-4,S2
816,169.12,7,1.51,2-column,sub-4,S2
817,584.2,32,1.14,2-column,sub-4,S2
818,279.0,24,0.73,2-column,sub-4,S2
819,409.89,9,2.85,2-column,sub-4,S2
820,591.42,9,4.11,2-column,sub-4,S2
821,704.19,36,1.22,2-column,sub-4,S2
822,683.39,4,10.68,2-column,sub-4,S2
823,1559.4,58,1.68,2-column,sub-4,S2
824,1331.76,35,2.38,2-column,sub-4,S2
825,1254.92,56,1.4,2-column,sub-4,S2
826,587.26,62,0.59,2-column,sub-4,S2
827,60.36,5,0.75,2-column,sub-4,S3
828,1596.12,38,2.63,2-column,sub-4,S3
829,757.02,4,11.83,1-column,sub-7,S0
830,179.43,6,1.87,1-column,sub-7,S0
831,135.55,15,0.56,1-column,sub-7,S0
832,86.19,5,1.08,1-column,sub-7,S0
833,144.28,20,0.45,1-column,sub-7,S0
834,174.85,8,1.37,1-column,sub-7,S1
835,104.32,11,0.59,1-column,sub-7,S1
836,184.89,27,0.43,1-column,sub-7,S1
837,213.78,26,0.51,1-column,sub-7,S1
838,72.92,8,0.57,1-column,sub-7,S1
839,612.0,17,2.25,1-column,sub-7,S1
840,1154.75,100,0.72,1-column,sub-7,S1
841,493.76,82,0.38,1-column,sub-7,S1
842,422.95,6,4.41,1-column,sub-7,S1
843,54.62,33,0.1,1-column,sub-7,S1
844,474.48,61,0.49,1-column,sub-7,S1
845,218.41,4,3.41,1-column,sub-7,S1
846,1438.33,64,1.4,1-column,sub-7,S1
847,44.68,8,0.35,1-column,sub-7,S1
848,95.85,62,0.1,1-column,sub-7,S1
849,845.71,77,0.69,1-column,sub-7,S1
850,55.5,8,0.43,1-column,sub-7,S1
851,932.21,53,1.1,1-column,sub-7,S1
852,135.72,19,0.45,1-column,sub-7,S1
853,830.04,68,0.76,1-column,sub-7,S1
854,116.74,14,0.52,1-column,sub-7,S1
855,665.27,10,4.16,1-column,sub-7,S2
856,444.91,23,1.21,1-column,sub-7,S1
857,486.19,23,1.32,1-column,sub-7,S1
858,72.19,5,0.9,1-column,sub-7,S2
859,1519.49,68,1.4,1-column,sub-7,S2
860,284.92,32,0.56,1-column,sub-7,S2
861,967.52,45,1.34,1-column,sub-7,S2
862,497.96,41,0.76,1-column,sub-7,S2
863,532.93,7,4.76,1-column,sub-7,S2
864,295.87,24,0.77,1-column,sub-7,S2
865,1034.96,50,1.29,1-column,sub-7,S2
866,1142.22,58,1.23,1-column,sub-7,S2
867,111.76,10,0.7,1-column,sub-7,S2
868,1283.05,52,1.54,1-column,sub-7,S2
869,313.94,18,1.09,1-column,sub-7,S2
870,195.59,20,0.61,1-column,sub-7,S2
871,108.05,4,1.69,1-column,sub-7,S2
872,21.26,5,0.27,1-column,sub-7,S2
873,45.23,13,0.22,1-column,sub-7,S2
874,977.65,38,1.61,1-column,sub-7,S2
875,643.34,91,0.44,1-column,sub-7,S2
876,505.72,39,0.81,1-column,sub-7,S2
877,242.51,30,0.51,1-column,sub-7,S2
878,670.23,70,0.6,1-column,sub-7,S2
879,1017.41,90,0.71,1-column,sub-7,S2
880,302.18,48,0.39,1-column,sub-7,S2
881,553.63,15,2.31,1-column,sub-7,S2
882,1118.85,27,2.59,1-column,sub-7,S2
883,1492.73,44,2.12,1-column,sub-7,S2
884,1924.62,59,2.04,1-column,sub-7,S2
885,1358.9,52,1.63,1-column,sub-7,S2
886,1217.62,71,1.07,1-column,sub-7,S2
887,1760.76,110,1.0,1-column,sub-7,S2
888,68.65,4,1.07,1-column,sub-7,S2
889,786.73,51,0.96,1-column,sub-7,S2
890,1022.75,16,4.0,1-column,sub-7,S2
891,692.53,57,0.76,1-column,sub-7,S2
892,1393.13,61,1.43,1-column,sub-7,S2
893,1350.5,34,2.48,1-column,sub-7,S2
894,320.49,13,1.54,1-column,sub-7,S2
895,406.93,4,6.36,1-column,sub-7,S2
896,425.13,9,2.95,1-column,sub-7,S2
897,439.07,44,0.62,1-column,sub-7,S2
898,250.32,12,1.3,1-column,sub-7,S2
899,260.63,26,0.63,1-column,sub-7,S2
900,1248.11,42,1.86,1-column,sub-7,S2
901,1037.28,29,2.24,1-column,sub-7,S2
902,386.09,31,0.78,1-column,sub-7,S2
903,147.41,12,0.77,1-column,sub-7,S2
904,438.3,21,1.3,1-column,sub-7,S2
905,577.83,22,1.64,1-column,sub-7,S2
906,491.64,39,0.79,1-column,sub-7,S2
907,115.88,14,0.52,1-column,sub-7,S2
908,703.06,27,1.63,1-column,sub-7,S2
909,152.46,12,0.79,1-column,sub-7,S2
910,1382.62,62,1.39,1-column,sub-7,S2
911,1068.53,116,0.58,1-column,sub-7,S2
912,68.49,10,0.43,1-column,sub-7,S2
913,148.69,13,0.71,1-column,sub-7,S2
914,656.3,81,0.51,1-column,sub-7,S2
915,392.36,13,1.89,1-column,sub-7,S2
916,1130.85,89,0.79,1-column,sub-7,S2
917,1041.09,25,2.6,1-column,sub-7,S2
918,388.12,9,2.7,1-column,sub-7,S2
919,763.24,109,0.44,1-column,sub-7,S2
920,912.02,116,0.49,1-column,sub-7,S2
921,338.33,47,0.45,1-column,sub-7,S2
922,309.53,6,3.22,1-column,sub-7,S2
923,245.85,21,0.73,1-column,sub-7,S2
924,280.3,41,0.43,1-column,sub-7,S2
925,501.48,38,0.82,1-column,sub-7,S2
926,548.81,76,0.45,1-column,sub-7,S2
927,172.29,18,0.6,1-column,sub-7,S2
928,349.55,4,5.46,1-column,sub-7,S2
929,1035.04,19,3.4,1-column,sub-7,S2
930,1291.78,27,2.99,1-column,sub-7,S2
931,1384.89,50,1.73,1-column,sub-7,S2
932,1307.65,38,2.15,1-column,sub-7,S2
933,263.06,37,0.44,1-column,sub-7,S2
934,388.51,31,0.78,1-column,sub-7,S2
935,1104.82,15,4.6,1-column,sub-7,S2
936,1642.42,86,1.19,1-column,sub-7,S2
937,452.48,18,1.57,1-column,sub-7,S2
938,138.96,5,1.74,1-column,sub-7,S2
939,216.34,20,0.68,1-column,sub-7,S2
940,17.12,5,0.21,1-column,sub-7,S2
941,433.06,11,2.46,1-column,sub-7,S2
942,741.61,73,0.63,1-column,sub-7,S2
943,891.48,38,1.47,1-column,sub-7,S2
944,29.07,6,0.3,1-column,sub-7,S2
945,1028.2,65,0.99,1-column,sub-7,S2
946,1356.44,70,1.21,1-column,sub-7,S2
947,1385.14,65,1.33,1-column,sub-7,S2
948,615.04,61,0.63,1-column,sub-7,S2
949,406.77,4,6.36,1-column,sub-7,S2
950,1406.61,28,3.14,1-column,sub-7,S2
951,61.1,4,0.95,1-column,sub-7,S2
952,1257.01,21,3.74,1-column,sub-7,S2
953,1678.67,62,1.69,1-column,sub-7,S2
954,559.84,37,0.95,1-column,sub-7,S2
955,1324.3,52,1.59,1-column,sub-7,S2
956,290.29,55,0.33,1-column,sub-7,S2
957,336.61,48,0.44,1-column,sub-7,S2
958,195.97,28,0.44,1-column,sub-7,S2
959,1130.5,36,1.96,1-column,sub-7,S2
960,115.69,32,0.23,1-column,sub-7,S2
961,777.28,74,0.66,1-column,sub-7,S2
962,871.75,20,2.72,1-column,sub-7,S2
963,1355.87,114,0.74,1-column,sub-7,S2
964,1310.99,75,1.09,1-column,sub-7,S2
965,682.89,8,5.34,1-column,sub-7,S2
966,42.18,8,0.33,1-column,sub-7,S2
967,85.13,10,0.53,1-column,sub-7,S2
968,460.77,35,0.82,1-column,sub-7,S2
969,1094.28,31,2.21,1-column,sub-7,S3
970,252.24,16,0.99,1-column,sub-7,S3
971,498.69,16,1.95,1-column,sub-7,S3
972,1093.35,17,4.02,1-column,sub-7,S3
973,304.01,4,4.75,1-column,sub-7,S3
974,108.04,5,1.35,1-column,sub-7,S3
975,320.99,8,2.51,1-column,sub-7,S3
976,144.33,12,0.75,1-column,sub-7,S3
977,1407.91,57,1.54,1-column,sub-7,S3
978,577.87,25,1.44,1-column,sub-7,S3
979,268.07,22,0.76,1-column,sub-7,S3
980,820.17,39,1.31,1-column,sub-7,S3
981,505.62,69,0.46,1-column,sub-7,S3
982,333.68,5,4.17,1-column,sub-7,S3
983,281.43,49,0.36,1-column,sub-7,S3
984,1226.5,19,4.03,1-column,sub-7,S3
985,852.61,18,2.96,1-column,sub-7,S3
986,401.93,32,0.79,1-column,sub-7,S3
987,1110.8,23,3.02,1-column,sub-7,S0
988,1012.83,16,3.96,1-column,sub-6,S1
989,1009.04,20,3.15,1-column,sub-6,S1
990,846.72,57,0.93,1-column,sub-6,S1
991,436.16,6,4.54,1-column,sub-6,S1
992,1234.86,57,1.35,1-column,sub-6,S1
993,1190.26,19,3.92,1-column,sub-6,S1
994,20.26,28,0.05,1-column,sub-6,S1
995,379.18,56,0.42,1-column,sub-6,S1
996,556.67,17,2.05,1-column,sub-6,S1
997,251.06,36,0.44,1-column,sub-6,S1
998,579.32,27,1.34,1-column,sub-6,S1
999,202.64,41,0.31,1-column,sub-6,S1
1000,133.25,17,0.49,1-column,sub-6,S1
1001,289.82,47,0.39,1-column,sub-6,S1
1002,518.24,64,0.51,1-column,sub-6,S1
1003,97.4,12,0.51,1-column,sub-6,S1
1004,94.2,5,1.18,1-column,sub-6,S1
1005,771.75,38,1.27,1-column,sub-6,S2
1006,805.15,17,2.96,1-column,sub-6,S2
1007,98.93,5,1.24,1-column,sub-6,S2
1008,1991.7,24,5.19,1-column,sub-6,S2
1009,1633.98,52,1.96,1-column,sub-6,S2
1010,2038.23,53,2.4,1-column,sub-6,S2
1011,2221.91,55,2.52,1-column,sub-6,S2
1012,1924.94,50,2.41,1-column,sub-6,S2
1013,351.68,35,0.63,1-column,sub-6,S2
1014,1459.55,6,15.2,1-column,sub-6,S2
1015,712.73,8,5.57,1-column,sub-6,S2
1016,306.57,9,2.13,1-column,sub-6,S2
1017,479.12,19,1.58,1-column,sub-6,S2
1018,188.56,11,1.07,1-column,sub-6,S2
1019,192.55,21,0.57,1-column,sub-6,S2
1020,585.05,9,4.06,1-column,sub-6,S2
1021,55.67,6,0.58,1-column,sub-6,S2
1022,227.85,14,1.02,1-column,sub-6,S2
1023,314.83,30,0.66,1-column,sub-6,S2
1024,431.94,24,1.12,1-column,sub-6,S2
1025,643.71,22,1.83,1-column,sub-6,S2
1026,153.56,19,0.51,1-column,sub-6,S2
1027,552.48,7,4.93,1-column,sub-6,S2
1028,1161.25,82,0.89,1-column,sub-6,S2
1029,508.42,34,0.93,1-column,sub-6,S2
1030,197.38,5,2.47,1-column,sub-6,S2
1031,1336.71,65,1.29,1-column,sub-6,S2
1032,1459.67,84,1.09,1-column,sub-6,S2
1033,1913.0,59,2.03,1-column,sub-6,S2
1034,528.81,43,0.77,1-column,sub-6,S2
1035,775.5,22,2.2,1-column,sub-6,S2
1036,41.02,7,0.37,1-column,sub-6,S2
1037,1249.77,167,0.47,1-column,sub-6,S2
1038,156.16,12,0.81,1-column,sub-6,S2
1039,335.2,31,0.68,1-column,sub-6,S2
1040,116.52,27,0.27,1-column,sub-6,S2
1041,87.08,13,0.42,1-column,sub-6,S2
1042,139.07,13,0.67,1-column,sub-6,S2
1043,626.61,33,1.19,1-column,sub-6,S2
1044,813.41,30,1.69,1-column,sub-6,S3
1045,871.69,35,1.56,1-column,sub-6,S3
1046,1066.21,48,1.39,1-column,sub-6,S3
1047,201.44,6,2.1,1-column,sub-6,S3
1048,631.01,4,9.86,1-column,sub-6,S3
1049,459.36,11,2.61,1-column,sub-6,S3
1050,1116.92,68,1.03,1-column,sub-6,S3
1051,619.68,61,0.63,1-column,sub-6,S3
1052,535.36,9,3.72,1-column,sub-6,S3
1053,1137.56,62,1.15,1-column,sub-6,S3
1054,1058.26,47,1.41,1-column,sub-6,S3
1055,90.23,15,0.38,1-column,sub-6,S3
1056,1173.67,71,1.03,1-column,sub-6,S3
1057,1084.95,33,2.05,1-column,sub-6,S3
1058,14.43,4,0.23,1-column,sub-6,S0
1059,277.02,7,2.47,1-column,sub-6,S0
1060,491.34,4,7.68,1-column,sub-6,S1
1061,1009.04,20,3.15,1-column,sub-6,S1
1062,846.72,57,0.93,1-column,sub-6,S1
1063,436.16,6,4.54,1-column,sub-6,S1
1064,1234.86,57,1.35,1-column,sub-6,S1
1065,1190.26,19,3.92,1-column,sub-6,S1
1066,20.26,28,0.05,1-column,sub-6,S1
1067,1442.8,30,3.01,1-column,sub-9,S0
1068,701.23,60,0.73,1-column,sub-9,S0
1069,251.54,20,0.79,1-column,sub-9,S0
1070,286.3,43,0.42,1-column,sub-9,S0
1071,112.83,8,0.88,1-column,sub-9,S0
1072,163.73,7,1.46,1-column,sub-9,S0
1073,217.7,20,0.68,1-column,sub-9,S1
1074,964.52,74,0.81,1-column,sub-9,S1
1075,911.2,78,0.73,1-column,sub-9,S1
1076,854.65,87,0.61,1-column,sub-9,S1
1077,236.24,43,0.34,1-column,sub-9,S1
1078,702.02,34,1.29,1-column,sub-9,S1
1079,924.51,87,0.66,1-column,sub-9,S1
1080,155.37,19,0.51,1-column,sub-9,S1
1081,510.28,64,0.5,1-column,sub-9,S1
1082,681.55,65,0.66,1-column,sub-9,S1
1083,85.28,11,0.48,1-column,sub-9,S1
1084,748.74,67,0.7,1-column,sub-9,S1
1085,981.85,109,0.56,1-column,sub-9,S1
1086,903.46,69,0.82,1-column,sub-9,S1
1087,970.61,83,0.73,1-column,sub-9,S1
1088,925.92,85,0.68,1-column,sub-9,S1
1089,392.32,59,0.42,1-column,sub-9,S1
1090,913.58,93,0.61,1-column,sub-9,S1
1091,848.25,67,0.79,1-column,sub-9,S1
1092,974.02,76,0.8,1-column,sub-9,S1
1093,1024.45,83,0.77,1-column,sub-9,S1
1094,271.8,34,0.5,1-column,sub-9,S1
1095,351.82,11,2.0,1-column,sub-9,S1
1096,895.78,83,0.67,1-column,sub-9,S1
1097,956.24,99,0.6,1-column,sub-9,S1
1098,372.09,54,0.43,1-column,sub-9,S1
1099,206.5,21,0.61,1-column,sub-9,S1
1100,130.23,21,0.39,1-column,sub-9,S1
1101,99.26,7,0.89,1-column,sub-9,S1
1102,437.13,12,2.28,1-column,sub-9,S1
1103,366.99,46,0.5,1-column,sub-9,S1
1104,760.76,41,1.16,1-column,sub-9,S0
1105,551.85,46,0.75,1-column,sub-9,S1
1106,182.24,20,0.57,1-column,sub-9,S1
1107,938.54,78,0.75,1-column,sub-9,S1
1108,328.17,79,0.26,1-column,sub-9,S1
1109,670.48,46,0.91,1-column,sub-9,S1
1110,901.33,89,0.63,1-column,sub-9,S1
1111,191.27,26,0.46,1-column,sub-9,S1
1112,274.59,34,0.5,1-column,sub-9,S1
1113,593.66,46,0.81,1-column,sub-9,S1
1114,926.19,115,0.5,1-column,sub-9,S1
1115,796.01,66,0.75,1-column,sub-9,S1
1116,104.52,6,1.09,1-column,sub-9,S1
1117,696.82,31,1.4,1-column,sub-9,S1
1118,548.3,60,0.57,1-column,sub-9,S1
1119,80.32,6,0.84,1-column,sub-9,S1
1120,1312.55,65,1.26,1-column,sub-9,S1
1121,215.99,29,0.47,1-column,sub-9,S1
1122,775.68,63,0.77,1-column,sub-9,S1
1123,325.29,61,0.33,1-column,sub-9,S1
1124,96.53,21,0.29,1-column,sub-9,S1
1125,503.75,10,3.15,1-column,sub-9,S1
1126,113.96,27,0.26,1-column,sub-9,S1
1127,603.43,18,2.1,1-column,sub-9,S1
1128,987.4,108,0.57,1-column,sub-9,S1
1129,934.26,74,0.79,1-column,sub-9,S1
1130,913.02,64,0.89,1-column,sub-9,S1
1131,749.09,68,0.69,1-column,sub-9,S1
1132,74.7,16,0.29,1-column,sub-9,S1
1133,742.74,44,1.06,1-column,sub-9,S1
1134,921.63,134,0.43,1-column,sub-9,S1
1135,897.22,35,1.6,1-column,sub-9,S1
1136,796.18,24,2.07,1-column,sub-9,S1
1137,951.09,54,1.1,1-column,sub-9,S1
1138,900.34,60,0.94,1-column,sub-9,S1
1139,897.63,63,0.89,1-column,sub-9,S1
1140,81.34,28,0.18,1-column,sub-9,S1
1141,154.47,28,0.34,1-column,sub-9,S1
1142,803.3,47,1.07,1-column,sub-9,S1
1143,889.52,19,2.93,1-column,sub-9,S1
1144,807.32,62,0.81,1-column,sub-9,S1
1145,806.96,79,0.64,1-column,sub-9,S1
1146,915.07,99,0.58,1-column,sub-9,S1
1147,617.43,66,0.58,1-column,sub-9,S1
1148,90.85,10,0.57,1-column,sub-9,S1
1149,95.12,33,0.18,1-column,sub-9,S1
